date,팽이버섯_가격(원/kg),팽이버섯_거래량(kg),팽이버섯_거래량의_1주전_평균,팽이버섯_가격의_1주전_평균,팽이버섯_거래량의_2주전_평균,팽이버섯_가격의_2주전_평균,계절,요일_금요일,요일_목요일,요일_수요일,요일_월요일,요일_일요일,요일_토요일,요일_화요일
2016-01-27,1599.0,0.3319615912208505,0.5104774943744605,-0.3084673097534833,0.8554359715448993,-0.33765355573086897,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-01-28,1745.0,0.5705548460337735,0.5104774943744605,-0.3084673097534833,0.8554359715448993,-0.33765355573086897,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-01-29,1826.0,1.0101225107610803,0.5104774943744605,-0.3084673097534833,0.8554359715448993,-0.33765355573086897,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-30,1946.0,0.9131592639894047,0.5104774943744605,-0.3084673097534833,0.8554359715448993,-0.33765355573086897,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-01-31,0.0,-5.738323636535641,0.5104774943744605,-0.3084673097534833,0.8554359715448993,-0.33765355573086897,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-02-01,2047.0,1.3341800293269002,0.7990289151555369,0.1022508038585209,0.6739313279067799,-0.09399301250986136,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-02-02,2088.0,0.6847405515349324,0.7990289151555369,0.1022508038585209,0.6739313279067799,-0.09399301250986136,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-02-03,2122.0,0.8690553900004736,0.7990289151555369,0.1022508038585209,0.6739313279067799,-0.09399301250986136,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-02-04,2161.0,1.1093656875266074,0.7990289151555369,0.1022508038585209,0.6739313279067799,-0.09399301250986136,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-02-05,2081.0,1.3843857906437735,0.7990289151555369,0.1022508038585209,0.6739313279067799,-0.09399301250986136,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-06,1971.0,1.7796272645570221,0.7990289151555369,0.1022508038585209,0.6739313279067799,-0.09399301250986136,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-02-07,1820.0,-5.238867603235419,0.7990289151555369,0.1022508038585209,0.6739313279067799,-0.09399301250986136,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-02-08,0.0,-5.738323636535641,0.2660251465151057,0.5364568978716892,0.5284667172869862,0.3677881906215046,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-02-09,0.0,-5.738323636535641,0.2660251465151057,0.5364568978716892,0.5284667172869862,0.3677881906215046,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-02-10,1900.0,-5.7004824748119765,0.2660251465151057,0.5364568978716892,0.5284667172869862,0.3677881906215046,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-02-11,2049.0,-0.5171373161156042,0.2660251465151057,0.5364568978716892,0.5284667172869862,0.3677881906215046,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-02-12,1645.0,1.2146729104583507,0.2660251465151057,0.5364568978716892,0.5284667172869862,0.3677881906215046,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-13,1464.0,0.795236743768034,0.2660251465151057,0.5364568978716892,0.5284667172869862,0.3677881906215046,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-02-14,0.0,-5.738323636535641,0.2660251465151057,0.5364568978716892,0.5284667172869862,0.3677881906215046,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-02-15,1372.0,1.4006338394588722,-1.6797281702485853,0.1802786709539122,-0.44337609212719464,0.4423224695962213,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-02-16,1295.0,1.0313750532141346,-1.6797281702485853,0.1802786709539122,-0.44337609212719464,0.4423224695962213,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-02-17,1243.0,0.4587105624142664,-1.6797281702485853,0.1802786709539122,-0.44337609212719464,0.4423224695962213,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-02-18,1232.0,0.6331204767986386,-1.6797281702485853,0.1802786709539122,-0.44337609212719464,0.4423224695962213,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-02-19,1247.0,0.805032874509248,-1.6797281702485853,0.1802786709539122,-0.44337609212719464,0.4423224695962213,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-20,1190.0,1.0929520836289677,-1.6797281702485853,0.1802786709539122,-0.44337609212719464,0.4423224695962213,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-02-21,0.0,-5.738323636535641,-1.6797281702485853,0.1802786709539122,-0.44337609212719464,0.4423224695962213,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-02-22,1166.0,1.2270706210680669,1.188609931013429,-0.46452304394426563,0.04868285305066008,-0.20281753634621888,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-02-23,1195.0,1.1875218769216211,1.188609931013429,-0.46452304394426563,0.04868285305066008,-0.20281753634621888,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-02-24,1178.0,1.0283714110023185,1.188609931013429,-0.46452304394426563,0.04868285305066008,-0.20281753634621888,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-02-25,1163.0,1.2455323778440006,1.188609931013429,-0.46452304394426563,0.04868285305066008,-0.20281753634621888,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-02-26,1137.0,1.5499314128943762,1.188609931013429,-0.46452304394426563,0.04868285305066008,-0.20281753634621888,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-27,1132.0,1.5815287829336364,1.188609931013429,-0.46452304394426563,0.04868285305066008,-0.20281753634621888,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-02-28,0.0,-5.738323636535641,1.188609931013429,-0.46452304394426563,0.04868285305066008,-0.20281753634621888,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-02-29,1229.0,1.8848115037131647,1.774855863627216,-0.594855305466238,1.5167771317797316,-0.542544798827905,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-03-01,1232.0,1.5769168913485647,1.774855863627216,-0.594855305466238,1.5167771317797316,-0.542544798827905,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-03-02,1241.0,1.3210160351922806,1.774855863627216,-0.594855305466238,1.5167771317797316,-0.542544798827905,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-03-03,1227.0,1.2062674424104824,1.774855863627216,-0.594855305466238,1.5167771317797316,-0.542544798827905,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-03-04,1211.0,1.4932264320514648,1.774855863627216,-0.594855305466238,1.5167771317797316,-0.542544798827905,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-05,1280.0,0.7717752234993617,1.774855863627216,-0.594855305466238,1.5167771317797316,-0.542544798827905,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-03-06,0.0,-5.738323636535641,1.774855863627216,-0.594855305466238,1.5167771317797316,-0.542544798827905,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-03-07,1369.0,1.204753795941536,1.8809652106946502,-0.49860664523043924,1.8695964014195143,-0.560464329989857,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-03-08,1395.0,1.126375289721395,1.8809652106946502,-0.49860664523043924,1.8695964014195143,-0.560464329989857,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-03-09,1384.0,0.7484366870062916,1.8809652106946502,-0.49860664523043924,1.8695964014195143,-0.560464329989857,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-03-10,1421.0,0.5624189962631856,1.8809652106946502,-0.49860664523043924,1.8695964014195143,-0.560464329989857,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-03-11,1484.0,0.8967929615439196,1.8809652106946502,-0.49860664523043924,1.8695964014195143,-0.560464329989857,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-12,1515.0,0.6552717468426283,1.8809652106946502,-0.49860664523043924,1.8695964014195143,-0.560464329989857,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-03-13,0.0,-5.738323636535641,1.8809652106946502,-0.49860664523043924,1.8695964014195143,-0.560464329989857,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-03-14,1703.0,1.0472115793954877,1.132928078667353,-0.2525187566988209,1.5424746203083766,-0.38048010819339584,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-03-15,1930.0,0.7480204342273306,1.132928078667353,-0.2525187566988209,1.5424746203083766,-0.38048010819339584,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-03-16,1821.0,0.3215552717468426,1.132928078667353,-0.2525187566988209,1.5424746203083766,-0.38048010819339584,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-03-17,1630.0,0.8760938460810747,1.132928078667353,-0.2525187566988209,1.5424746203083766,-0.38048010819339584,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-03-18,1686.0,0.7224918404995039,1.132928078667353,-0.2525187566988209,1.5424746203083766,-0.38048010819339584,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-19,1807.0,0.46535641644198505,1.132928078667353,-0.2525187566988209,1.5424746203083766,-0.38048010819339584,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-03-20,0.0,-5.738323636535641,1.132928078667353,-0.2525187566988209,1.5424746203083766,-0.38048010819339584,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-03-21,1979.0,0.7539425760370846,0.8852124060193826,0.17813504823151124,1.035046154609305,-0.024681618392877264,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-03-22,1881.0,0.84744808665626,0.8852124060193826,0.17813504823151124,1.035046154609305,-0.024681618392877264,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-03-23,1852.0,0.46621730287119895,0.8852124060193826,0.17813504823151124,1.035046154609305,-0.024681618392877264,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-03-24,1874.0,0.21125301546757513,0.8852124060193826,0.17813504823151124,1.035046154609305,-0.024681618392877264,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-03-25,1879.0,0.301102123835202,0.8852124060193826,0.17813504823151124,1.035046154609305,-0.024681618392877264,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-26,1939.0,0.20008987275909398,0.8852124060193826,0.17813504823151124,1.035046154609305,-0.024681618392877264,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-03-27,0.0,-5.738323636535641,0.8852124060193826,0.17813504823151124,1.035046154609305,-0.024681618392877264,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-03-28,1905.0,1.3886618419185475,0.5428038195849693,0.35541264737406236,0.7343230776046376,0.2949397047221908,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-03-29,1839.0,0.8086987370512281,0.5428038195849693,0.35541264737406236,0.7343230776046376,0.2949397047221908,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-03-30,1752.0,0.6852561373634171,0.5428038195849693,0.35541264737406236,0.7343230776046376,0.2949397047221908,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-03-31,1629.0,0.8927013859325484,0.5428038195849693,0.35541264737406236,0.7343230776046376,0.2949397047221908,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-04-01,1482.0,0.9251596424010226,0.5428038195849693,0.35541264737406236,0.7343230776046376,0.2949397047221908,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-02,1425.0,0.5716900808854835,0.5428038195849693,0.35541264737406236,0.7343230776046376,0.2949397047221908,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-04-03,0.0,-5.738323636535641,0.5428038195849693,0.35541264737406236,0.7343230776046376,0.2949397047221908,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-04-04,1444.0,1.1581192942623346,1.1520248471911605,0.06130760986066462,0.8702887781455173,0.2335174123746194,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-04-05,1573.0,0.2208930514166789,1.1520248471911605,0.06130760986066462,0.8702887781455173,0.2335174123746194,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-04-06,1634.0,-0.12473865947684552,1.1520248471911605,0.06130760986066462,0.8702887781455173,0.2335174123746194,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-04-07,1618.0,0.11442221276193179,1.1520248471911605,0.06130760986066462,0.8702887781455173,0.2335174123746194,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-04-08,1709.0,-0.47807104678113593,1.1520248471911605,0.06130760986066462,0.8702887781455173,0.2335174123746194,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-09,1768.0,-0.43961496617946144,1.1520248471911605,0.06130760986066462,0.8702887781455173,0.2335174123746194,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-04-10,0.0,-5.738323636535641,1.1520248471911605,0.06130760986066462,0.8702887781455173,0.2335174123746194,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-04-11,1874.0,0.9287971240717096,-0.026552775998316895,0.0,0.5801487530549636,0.04665840189338442,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-04-12,1814.0,0.24703183387730004,-0.026552775998316895,0.0,0.5801487530549636,0.04665840189338442,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-04-13,1690.0,-0.12219384135092892,-0.026552775998316895,0.0,0.5801487530549636,0.04665840189338442,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-04-14,1626.0,0.3866704507828393,-0.026552775998316895,0.0,0.5801487530549636,0.04665840189338442,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-04-15,1632.0,0.26339813632278514,-0.026552775998316895,0.0,0.5801487530549636,0.04665840189338442,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-16,1671.0,0.05927344969490591,-0.026552775998316895,0.0,0.5801487530549636,0.04665840189338442,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-04-17,0.0,-5.738323636535641,-0.026552775998316895,0.0,0.5801487530549636,0.04665840189338442,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-04-18,1797.0,0.754188543588289,0.29417002194711844,0.1202572347266881,0.1429921056196721,0.07765130170179174,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-04-19,1708.0,0.2633224539993382,0.29417002194711844,0.1202572347266881,0.1429921056196721,0.07765130170179174,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-04-20,1554.0,0.6413793103448273,0.29417002194711844,0.1202572347266881,0.1429921056196721,0.07765130170179174,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-04-21,1447.0,0.715557447613642,0.29417002194711844,0.1202572347266881,0.1429921056196721,0.07765130170179174,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-04-22,1371.0,0.9128849155669088,0.29417002194711844,0.1202572347266881,0.1429921056196721,0.07765130170179174,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-23,1276.0,1.0951279504280784,0.29417002194711844,0.1202572347266881,0.1429921056196721,0.07765130170179174,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-04-24,0.0,-5.738323636535641,0.29417002194711844,0.1202572347266881,0.1429921056196721,0.07765130170179174,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-04-25,1277.0,1.141190104536209,0.9345275125288205,-0.12711682743837074,0.6327517065278363,0.010819339569480444,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-04-26,1203.0,0.8035428787663786,0.9345275125288205,-0.12711682743837074,0.6327517065278363,0.010819339569480444,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-04-27,1159.0,0.4564637434369238,0.9345275125288205,-0.12711682743837074,0.6327517065278363,0.010819339569480444,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-04-28,1130.0,0.4059032212288923,0.9345275125288205,-0.12711682743837074,0.6327517065278363,0.010819339569480444,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-04-29,1058.0,0.7193462939312243,0.9345275125288205,-0.12711682743837074,0.6327517065278363,0.010819339569480444,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-30,1109.0,0.6511896315216885,0.9345275125288205,-0.12711682743837074,0.6327517065278363,0.010819339569480444,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-05-01,0.0,-5.738323636535641,0.9345275125288205,-0.12711682743837074,0.6327517065278363,0.010819339569480444,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-05-02,1113.0,0.8996594295444875,0.88445616704787,-0.6023579849946409,0.9335572794828378,-0.3690972613546715,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-05-03,1146.0,0.24488907809469806,0.88445616704787,-0.6023579849946409,0.9335572794828378,-0.3690972613546715,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-05-04,1229.0,0.01511754410860441,0.88445616704787,-0.6023579849946409,0.9335572794828378,-0.3690972613546715,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-05-05,1140.0,0.6252778960314082,0.88445616704787,-0.6023579849946409,0.9335572794828378,-0.3690972613546715,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-05-06,1153.0,0.5530958800435173,0.88445616704787,-0.6023579849946409,0.9335572794828378,-0.3690972613546715,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-07,1136.0,0.542268577645334,0.88445616704787,-0.6023579849946409,0.9335572794828378,-0.3690972613546715,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-05-08,0.0,-5.738323636535641,0.88445616704787,-0.6023579849946409,0.9335572794828378,-0.3690972613546715,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-05-09,1247.0,1.0269902085994043,0.5673122064370494,-0.6064308681672026,0.7464270012888117,-0.6210977121604868,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-05-10,1281.0,0.46963246771675893,0.5673122064370494,-0.6064308681672026,0.7464270012888117,-0.6210977121604868,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-05-11,1346.0,0.0975450546331778,0.5673122064370494,-0.6064308681672026,0.7464270012888117,-0.6210977121604868,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-05-12,1316.0,0.3723239203443547,0.5673122064370494,-0.6064308681672026,0.7464270012888117,-0.6210977121604868,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-05-13,1398.0,0.7418854358828821,0.5673122064370494,-0.6064308681672026,0.7464270012888117,-0.6210977121604868,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-14,1401.0,0.43290762026394236,0.5673122064370494,-0.6064308681672026,0.7464270012888117,-0.6210977121604868,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-05-15,0.0,-5.738323636535641,0.5673122064370494,-0.6064308681672026,0.7464270012888117,-0.6210977121604868,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-05-16,1407.0,0.6627737571543452,0.6311103299468298,-0.37663451232583056,0.6173237853020417,-0.5024230812577481,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-05-17,1352.0,0.3901707582422783,0.6311103299468298,-0.37663451232583056,0.6173237853020417,-0.5024230812577481,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-05-18,1298.0,0.2953029658010501,0.6311103299468298,-0.37663451232583056,0.6173237853020417,-0.5024230812577481,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-05-19,1185.0,0.8783879665105718,0.6311103299468298,-0.37663451232583056,0.6173237853020417,-0.5024230812577481,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-05-20,1125.0,0.7386500165555091,0.6311103299468298,-0.37663451232583056,0.6173237853020417,-0.5024230812577481,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-21,1035.0,0.6052741119152361,0.6311103299468298,-0.37663451232583056,0.6173237853020417,-0.5024230812577481,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-05-22,0.0,-5.738323636535641,0.6311103299468298,-0.37663451232583056,0.6173237853020417,-0.5024230812577481,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-05-23,1079.0,0.997966037557353,0.7360506286959165,-0.5024651661307608,0.7033116713609895,-0.4477628761411024,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-05-24,1037.0,0.9213897166643019,0.7360506286959165,-0.5024651661307608,0.7033116713609895,-0.4477628761411024,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016-05-25,1014.0,0.33426990208599416,0.7360506286959165,-0.5024651661307608,0.7033116713609895,-0.4477628761411024,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-05-26,981.0,0.6359822146539907,0.7360506286959165,-0.5024651661307608,0.7033116713609895,-0.4477628761411024,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-05-27,918.0,0.7081642306418815,0.7360506286959165,-0.5024651661307608,0.7033116713609895,-0.4477628761411024,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-28,895.0,0.42841398230925715,0.7360506286959165,-0.5024651661307608,0.7033116713609895,-0.4477628761411024,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-05-29,0.0,-5.738323636535641,0.7360506286959165,-0.5024651661307608,0.7033116713609895,-0.4477628761411024,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-05-30,905.0,1.3607114138404057,0.8474328346473066,-0.8192926045016076,0.8135480635066686,-0.6804913783387806,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
